筋繊維	きんせんい	근섬유	명사
筋道	すじみち	사리, 순서	명사
答弁	とうべん	답변(국회 등의)	명사
答申	とうしん	답신, 건의	명사
策定する	さくていする	책정하다, 입안하다	동사
節目	ふしめ	변곡점, 마디	명사
算段	さんだん	변통, 궁리	명사
管轄	かんかつ	관할	명사
管轄する	かんかつする	관할하다	동사
範疇	はんちゅう	범주	명사
築く	きずく	쌓다, 구축하다	동사
簡潔	かんけつ	간결	な형용사
簡潔な	かんけつ	간결하다	な형용사
粉飾する	ふんしょくする	분식하다, 꾸미다	동사
粉骨砕身	ふんこつさいしん	분골쇄신, 몸이 가루가 되도록 힘을 다함	표현
粗い	あらい	거칠다, 성글다	い형용사
粗末な	そまつ	조잡하다, 허름하다, 소홀하다	な형용사
粗相	そそう	실수, 경솔한 행동	名詞
粗野な	そや	거칠다, 세련되지 못하다	な형용사
粗雑	そざつ	거칠고 잡됨, 조잡함	形容動詞
粘り強い	ねばりづよい	끈기 있다, 집요하다	い형용사
粘る	ねばる	끈질기게 버티다, 인내하다	동사
粘度	ねんど	점도	명사
粛々と	しゅくしゅくと	숙연하게, 조용히 착실히	부사
粛清	しゅくせい	숙청	명사
精々	せいぜい	기껏해야, 精一杯	부사
精力的な	せいりょくてき	정력적이다, 활발하다	な형용사
精巧な	せいこう	정교하다	な형용사
精査	せいさ	정사(면밀히 조사함)	명사
精算	せいさん	정산(비용 세밀히 계산, 清算의 유의어)	명사
精緻	せいち	정교함, 치밀함	形容動詞
精通	せいつう	정통	명사
糸口	いとぐち	실마리	명사
糸目	いとめ	제한, 아낌 (糸目をつけない)	名詞
系統	けいとう	계통	명사
系譜	けいふ	계보	명사
糾弾する	きゅうだんする	규탄하다	동사
糾明	きゅうめい	규명(죄·잘못을 엄밀히 밝힘)	명사
糾明する	きゅうめいする	규명하다, 철저히 밝히다	동사
紀元	きげん	기원(연도)	명사
紆余曲折	うよきょくせつ	우여곡절	명사・사자성어
納期	のうき	납기	명사
紐解く	ひもとく	풀어 살피다, 탐구하다	동사
純粋な	じゅんすい	순수하다	な형용사
紛らわしい	まぎらわしい	헷갈리다, 혼동하기 쉽다	い형용사
紛らわす	まぎらわす	(마음을) 달래다, 딴 데로 돌리다	동사
紛れる	まぎれる	섞이다, 묻히다	동사
紛争する	ふんそうする	분쟁하다	동사
紛糾	ふんきゅう	분규, 혼란	명사・する동사
素振り	そぶり	기색, 태도	名詞
素材	そざい	소재, 재료	명사
素直な	すなお	솔직하다, 순순하다	な형용사
素質	そしつ	소질, 자질	명사
素養	そよう	소양, 교양	명사
細心	さいしん	세심	명사
細胞	さいぼう	세포	명사
終焉	しゅうえん	종언, 종말	명사
組み合わせ	くみあわせ	조합, 결합	복합어
絆	きずな	유대, 연결고리	명사
経典	きょうてん	경전	명사
経度	けいど	경도(지리)	명사
経緯	けいい	경위, 사정	명사
絞り込む	しぼりこむ	좁히다, 압축하다	동사
絡む	からむ	얽히다, 관련되다	동사
絡める	からめる	얽다, 엮다	동사
給与	きゅうよ	급여	명사
統一する	とういつする	통일하다	동사
統制	とうせい	통제(조직적 제어, 상위어)	명사
統制する	とうせいする	통제하다	동사
統合	とうごう	통합	명사
統合する	とうごうする	통합하다	동사
統廃合	とうはいごう	통폐합	명사
統括する	とうかつする	통괄하다, 총괄하다	동사
統治	とうち	통치	명사
絵画	かいが	회화, 그림	명사
絶えず	たえず	끊임없이	부사
絶望	ぜつぼう	절망	명사
絶滅	ぜつめつ	멸종	명사
