悟る	さとる	깨닫다, 각오하다	동사
悠長な	ゆうちょうな	느긋하다, 여유 있다, 태평하다	な형용사
悩ましい	なやましい	고민스럽다, 괴롭다	형용사(い)
悪例	あくれい	악례	명사
悪戦苦闘	あくせんくとう	악전고투, 어려운 상황에서 힘껏 싸우고 고투함	표현
悲哀	ひあい	비애, 슬픔	명사
悲嘆	ひたん	비탄, 슬픔과 탄식	명사
悼む	いたむ	(죽음을) 슬퍼하다, 애도하다	動詞
情けは人のためならず	なさけはひとのためならず	친절은 남을 위한 것이 아니라 결국 자신에게 돌아온다	표현
情報操作	じょうほうそうさ	정보 조작	명사
情緒	じょうちょ	정서, 정취	명사
惑う	まどう	당황하다, 갈피를 못 잡다	동사
惑わす	まどわす	혼란시키다, 유혹하다	동사
惜しげない	おしげない	아끼지 않다, 아낌없다	い형용사
惜しむ	おしむ	아끼다, 아쉬워하다	동사
惨い	むごい	잔인하다, 끔찍하다	い형용사
想定	そうてい	상정, 가정	명사
想定する	そうていする	상정하다, 가정하다	동사
惹く	ひく	끌다, 매혹하다	동사
意固地	いこじ	고집스러움, 완고함	명사
意地悪い	いじわるい	심술궂다	い형용사
意欲的な	いよくてき	의욕적이다	な형용사
意気投合	いきとうごう	의기투합, 서로 마음이 맞아 하나가 됨	표현
意気揚揚	いきようよう	의기양양	표현
意気消沈	いきしょうちん	의기소침	표현
意義	いぎ	의의	명사
愛憎	あいぞう	애증	명사
愛着	あいちゃく	애착	명사
感じ入る	かんじいる	깊이 감동받다, 감탄하다	동사
感じ取る	かんじとる	느껴서 알아채다, 감지하다	동사
感傷	かんしょう	감상, 센티멘털	명사
感化	かんか	감화	명사
感化する	かんかする	감화하다, 영향을 주어 변화시키다	동사
感嘆する	かんたんする	감탄하다	동사
感情的な	かんじょうてき	감정적이다	な형용사
感情移入	かんじょういにゅう	감정이입	명사
感慨	かんがい	감개, 깊은 감동	명사
感服する	かんぷくする	감복하다, 깊이 감동하여 탄복하다	동사
感染	かんせん	감염	명사
感染経路	かんせんけいろ	감염 경로	명사
感知する	かんちする	감지하다, 인식하다	동사
感謝	かんしゃ	감사	명사
感銘	かんめい	감명	명사
感銘する	かんめいする	감명받다	동사
慄く	おののく	떨다, 전율하다	동사
慇懃	いんぎん	정중함, 공손함	명사
慈しむ	いつくしむ	소중히 아끼다, 사랑하다	動詞
慌ただしい	あわただしい	분주하다, 바쁘다	い형용사
慎ましい	つつましい	검소하다, 조심스럽다	형용사(い)
慎む	つつしむ	삼가다, 자중하다	동사
慎重な	しんちょう	신중하다	な형용사
慕う	したう	사모하다, 따르다	동사
慢性	まんせい	만성	명사
慣例	かんれい	관례	명사
慣習	かんしゅう	관습	명사
慣行	かんこう	관행	명사
慣行する	かんこうする	관행으로 행하다	동사
慮る	おもんぱかる	배려하다, 헤아리다	동사
慶事	けいじ	경사, 경조사	명사
憂わしい	うれわしい	걱정스럽다, 염려스럽다	い형용사
憂愁	ゆうしゅう	우수, 근심	명사
憂鬱	ゆううつ	우울, 울적함	명사
憎たらしい	にくたらしい	미워 죽겠다, 얄밉다	い형용사
憎らしい	にくらしい	미울 정도로 잘하다, 얄밉다	い형용사
憐憫	れんびん	연민	명사
憚る	はばかる	꺼리다, 주저하다, 삼가다	동사
憤る	いきどおる	분개하다, 격분하다	동사
憤慨	ふんがい	분개, 몹시 화가 남	명사
憤慨する	ふんがいする	분개하다, 격분하다	동사
憤激する	ふんげきする	격분하다	동사
憧れ	あこがれ	동경, 갈망	명사
憧れる	あこがれる	동경하다	동사
憲法	けんぽう	헌법	명사
憶測	おくそく	억측	명사
懇請する	こんせいする	간청하다, 간곡히 청하다	동사
懇願する	こんがんする	간곡히 부탁하다, 탄원하다	동사
懊悩	おうのう	번민, 고민	명사
懲戒	ちょうかい	징계	명사
懲戒する	ちょうかいする	징계하다	동사
懸命な	けんめい	열심히 하는, 필사적인	な형용사
懸念	けねん	우려, 염려	명사
懸念する	けねんする	우려하다, 염려하다	동사
懸隔	けんかく	현격한 차이	명사
懺悔	ざんげ	참회, 고백	명사
懺悔する	ざんげする	참회하다, 회개하다	동사
成し得る	なしうる	해낼 수 있다, 실현 가능하다	동사
成し遂げる	なしとげる	완수하다, 해내다	동사
成り下がる	なりさがる	전락하다, 격이 낮아지다	동사
成り済ます	なりすます	~인 척하다, 사칭하다	동사
成り立ち	なりたち	성립 과정, 구조, 유래	복합어
成り立つ	なりたつ	성립하다, 이루어지다	동사
成り行き	なりゆき	성행, 추이, 경위	名詞
成り行く	なりゆく	되어 가다, 진전되다	동사
成否	せいひ	성패	명사
我田引水	がでんいんすい	아전인수, 자기에게 유리하게만 끌어들임	표현
戒める	いましめる	경계하다, 훈계하다	동사
戒律	かいりつ	계율	명사
戦慄	せんりつ	전율, 몸서리	명사
所以	ゆえん	이유, 까닭	名詞
所作	しょさ	동작, 몸가짐	名詞
所信	しょしん	소신	명사
所見	しょけん	소견	명사
所詮	しょせん	결국, 소용없다	부사
所轄	しょかつ	소관, 관할	명사
手が届く	てがとどく	손이 미치다, 세심히 배려가 닿다	표현
手が込む	てがこむ	공이 많이 들다, 복잡하고 정교하다	표현
手に余る	てにあまる	감당할 수 없다, 손에 넘치다	표현
手に負えない	てにおえない	감당할 수 없다, 어쩔 수 없다	표현
手ぬるい	てぬるい	느슨하다, 솜방망이다, 온건하다	い형용사
手を切る	てをきる	관계를 끊다, 손을 떼다	표현
手を尽くす	てをつくす	온갖 수단을 다하다	표현
