要請する	ようせいする	요청하다	동사
要諦	ようたい	요체, 핵심	명사
覆す	くつがえす	뒤집다, 뒤엎다	동사
覆る	くつがえる	뒤집히다, 번복되다	동사
覆水盆に返らず	ふくすいぼんにかえらず	엎질러진 물은 다시 담을 수 없다	표현
覇権	はけん	패권	명사
見くびる	みくびる	얕보다, 깔보다	동사
見せかける	みせかける	~인 척하다, 위장하다	동사
見て取る	みてとる	(보고) 알아채다, 판단하다	동사
見なす	みなす	간주하다	동사
見做す	みなす	간주하다, 보다	동사
見出し	みだし	헤드라인, 제목	명사
見分ける	みわける	구별하다, 가려내다	동사
見受ける	みうける	(자주) 보이다, ~인 것 같다	동사
見合わせる	みあわせる	보류하다, 미루다	동사
見地	けんち	견지, 관점	명사
見定める	みさだめる	확실히 판단하다, 가늠하다	동사
見抜く	みぬく	꿰뚫어 보다, 간파하다	동사
見据える	みすえる	(미래·목표를) 내다보다, 직시하다	동사
見極める	みきわめる	끝까지 지켜보다, 가려내다	동사
見渡す	みわたす	두루 바라보다, 내다보다	동사
見直し	みなおし	재검토, 개정	복합어
見破る	みやぶる	간파하다, 꿰뚫어 알다	동사
見積	みつもり	견적	명사
見積もり	みつもり	견적, 추산	복합어
見立てる	みたてる	판단하다, 진단하다	동사
見苦しい	みぐるしい	보기 흉하다, 볼썽사납다	い형용사
見落とし	みおとし	간과, 빠뜨림	名詞
見落とす	みおとす	간과하다, 빠뜨리다	동사
見解	けんかい	견해	명사
見計らう	みはからう	가늠하다, 어림하다	동사
見計る	みはかる	적절한 시기를 재다	동사
見識	けんしき	견식, 식견	명사
見越す	みこす	예측하다, 내다보다	동사
見込み	みこみ	전망, 가능성	名詞
見送る	みおくる	배웅하다; (기회를) 보내다	동사
見通す	みとおす	내다보다, 꿰뚫어 보다	동사
規制	きせい	규제	명사
規制する	きせいする	규제하다	동사
規律する	きりつする	규율하다, 통제하다	동사
規範	きはん	규범	명사
覗く	のぞく	엿보다, 들여다보다	동사
観念	かんねん	관념	명사
観念論	かんねんろん	관념론	명사
観点	かんてん	관점	명사
角が立つ	かどがたつ	모가 나다, 관계가 험악해지다	표현
角膜	かくまく	각막	명사
解明	かいめい	해명(의미·사실을 밝힘, 究明의 유의어)	명사
解明する	かいめいする	해명하다, 밝히다	동사
解析する	かいせきする	해석하다, 분석하다	동사
解脱	げだつ	해탈	명사
解読する	かいどくする	해독하다, 판독하다	동사
解釈	かいしゃく	해석	명사
解雇	かいこ	해고	명사
触れる	ふれる	언급하다; 닿다, 접하다	동사
触媒	しょくばい	촉매	명사
触覚	しょっかく	촉각	명사
言い切る	いいきる	단언하다, 딱 잘라 말하다	동사
言い含める	いいふくめる	단단히 이르다, 타일러 납득시키다	동사
言い回し	いいまわし	표현 방식, 말투	복합어
言い張る	いいはる	주장하다, 고집하다	동사
言い渡す	いいわたす	선고하다, 통달하다	동사
言い聞かせる	いいきかせる	타이르다, 납득시키다	동사
言い訳する	いいわけする	변명하다	동사
言い逃れる	いいのがれる	발뺌하다, 핑계를 대고 빠져나가다	동사
言及	げんきゅう	언급	명사
言及する	げんきゅうする	언급하다	동사
言語道断	ごんごどうだん	언어도단, 말도 안 되는 일	표현
言論	げんろん	언론	명사
計上する	けいじょうする	계상하다, 예산에 올리다	동사
計画する	けいかくする	계획하다	동사
訓告する	くんこくする	훈고하다, 훈계하다	동사
記憶容量	きおくようりょう	메모리 용량	명사
記者	きしゃ	기자	명사
記録する	きろくする	기록하다	동사
設計	せっけい	설계	명사
許可	きょか	허가	명사
許容量	きょようりょう	허용량	명사
訴える	うったえる	호소하다, 호소하여 주장하다	동사
訴求	そきゅう	소구	명사・する동사
訴求する	そきゅうする	어필하다, 소구하다	동사
訴訟	そしょう	소송	명사
訴訟する	そしょうする	소송하다	동사
訴追する	そついする	소추하다, 기소하다	동사
診断	しんだん	진단	명사
証券	しょうけん	증권	명사
証拠	しょうこ	증거	명사
証明	しょうめい	증명	명사
証言	しょうげん	증언	명사
証言する	しょうげんする	증언하다	동사
詐称する	さしょうする	사칭하다	동사
評論	ひょうろん	평론	명사
試算する	しさんする	시산하다, 개산하다	동사
試練を乗り越える	しれんをのりこえる	시련을 극복하다	표현
試行錯誤	しこうさくご	시행착오	표현
詩歌	しいか	시가, 시	명사
詭弁	きべん	궤변	명사
該当	がいとう	해당	명사
誂える	あつらえる	주문 제작하다, 맞추다	동사
誇らしい	ほこらしい	자랑스럽다, 뿌듯하다	い형용사
誇張する	こちょうする	과장하다	동사
誇示する	こじする	과시하다	동사
誠実	せいじつ	성실함	명사
誠実な	せいじつ	성실하다	な형용사
誠意	せいい	성의	명사
認可	にんか	인가	명사
認証	にんしょう	인증	명사
認識	にんしき	인식	명사
認識する	にんしきする	인식하다	동사
誑かす	たらかす	꾀어내다, 속이다	동사
誘発する	ゆうはつする	유발하다	동사
誤差	ごさ	오차	명사
誤謬	ごびゅう	오류(격식어, 錯誤의 유의어)	명사
読み取る	よみとる	읽어서 파악하다, 해독하다	동사
読み解く	よみとく	읽어서 풀다, 해석하다	동사
課税する	かぜいする	과세하다	동사
調停	ちょうてい	조정	명사
調停する	ちょうていする	조정하다, 중재하다	동사
調印	ちょういん	조인(조약에 서명)	명사
調整する	ちょうせいする	조정하다, 조율하다	동사
調達する	ちょうたつする	조달하다	동사
諌める	いさめる	간언하다, 간하다	동사
論拠	ろんきょ	논거	명사
論文	ろんぶん	논문	명사
論旨	ろんし	논지	명사
論点	ろんてん	논점	명사
論証	ろんしょう	논증	명사
論証する	ろんしょうする	논증하다	동사
論評する	ろんぴょうする	논평하다	동사
論説	ろんせつ	논설	명사
論駁	ろんばく	논박	명사
論駁する	ろんばくする	논박하다, 논리적으로 반박하다	동사
諦念する	ていねんする	체념하다	동사
諦観する	ていかんする	체념하고 관조하다, 달관하다	동사
諫める	いさめる	간언하다, 충고하다	動詞
諫言する	かんげんする	간언하다, 직언하여 충고하다	동사
諭す	さとす	타이르다	동사
諮問	しもん	자문	명사
謙る	へりくだる	겸손하다, 자신을 낮추다	동사
謙虚	けんきょ	겸허, 겸손	명사
謙虚な	けんきょ	겸허하다, 겸손하다	な형용사
謙遜	けんそん	겸손	명사
謙遜な	けんそん	겸손하다	な형용사
謝罪する	しゃざいする	사죄하다	동사
識別	しきべつ	식별	명사
識別する	しきべつする	식별하다, 구별하다	동사
警告する	けいこくする	경고하다	동사
議会	ぎかい	의회	명사
議決	ぎけつ	의결	명사
讒言する	ざんげんする	참소하다, 남을 헐뜯어 고하다	동사
象徴する	しょうちょうする	상징하다	동사
豪胆	ごうたん	담대함, 대담함	形容動詞
