教義	きょうぎ	교의, 교리	명사
教養	きょうよう	교양	명사
敢えて	あえて	감히, 일부러	부사
散々	さんざん	실컷, 무지하게, 아주 심하게	부사
散文	さんぶん	산문	명사
敬意	けいい	경의, 존경	명사
整備する	せいびする	정비하다	동사
整合する	せいごうする	정합하다, 맞추다	동사
整合性	せいごうせい	정합성	명사
敵対	てきたい	적대	명사
敵意	てきい	적의, 적대감	명사
敷衍	ふえん	부연	명사・する동사
敷衍する	ふえんする	부연하다, 상세히 설명하다	동사
敷設する	ふせつする	부설하다, 설치하다	동사
文学	ぶんがく	문학	명사
文明開化	ぶんめいかいか	문명 개화	명사
文武両道	ぶんぶりょうどう	문무양도, 학문과 무예를 함께 닦음	표현
文脈	ぶんみゃく	문맥, 맥락	명사
文脈上	ぶんみゃくじょう	문맥상	명사
文芸	ぶんげい	문예	명사
文言	もんごん	문언, 문구	명사
斜面	しゃめん	사면, 비탈	명사
斟酌	しんしゃく	참작	명사・する동사
斟酌する	しんしゃくする	참작하다, 헤아리다	동사
斡旋	あっせん	알선	명사
斡旋する	あっせんする	알선하다, 중개하다	동사
斥力	せきりょく	척력	명사
斬新な	ざんしん	참신하다, 신선하다	な형용사
断じて	だんじて	단연코, 결코	부사
断層	だんそう	단층	명사
断絶	だんぜつ	단절	명사
断言する	だんげんする	단언하다, 단정하여 말하다	동사
斯くして	かくして	이렇게 하여, 이리하여	副詞
新聞社	しんぶんしゃ	신문사	명사
方位	ほうい	방위	명사
方向性	ほうこうせい	방향성	명사
方途	ほうと	방도, 방법	명사
施す	ほどこす	베풀다, 실시하다	동사
施策	しさく	시책, 정책 시행	명사
施行	しこう	시행	명사
施行する	しこうする	시행하다	동사
既得	きとく	기득(권)	명사
旧跡	きゅうせき	구적, 옛 유적	명사
旺盛な	おうせい	왕성하다	な형용사
昇華	しょうか	승화	명사
昇進	しょうしん	승진	명사
明瞭な	めいりょう	명료하다, 명확하다	な형용사
明示	めいじ	명시	명사
明言する	めいげんする	명언하다, 명확히 말하다	동사
明鏡止水	めいきょうしすい	명경지수, 맑은 거울과 고요한 물처럼 고요하고 맑은 마음	표현
是正	ぜせい	시정	명사
是正する	ぜせいする	시정하다, 바로잡다	동사
是認	ぜにん	시인, 인정	명사
是非	ぜひ	시비, 옳고 그름	명사
時は金なり	ときはかねなり	시간은 금이다	표현
時代	じだい	시대	명사
普及	ふきゅう	보급	명사
普及する	ふきゅうする	보급하다, 퍼지다	동사
普遍	ふへん	보편	명사
普遍する	ふへんする	보편화하다	동사
景気	けいき	경기	명사
景観	けいかん	경관	명사
晴れがましい	はれがましい	화려하다, 자랑스럽다, 당당하다	い형용사
暗号化	あんごうか	암호화	명사
暗喩する	あんゆする	암유하다, 은유로 표현하다	동사
暗示	あんじ	암시	명사
暗示する	あんじする	암시하다	동사
暦	こよみ	달력, 역법	명사
暫定	ざんてい	잠정	명사
暫時	ざんじ	잠시, 잠깐	副詞
暴落する	ぼうらくする	폭락하다	동사
暴露	ばくろ	폭로(隠蔽의 반의어)	명사
暴風	ぼうふう	폭풍	명사
曖昧	あいまい	애매하다, 모호하다	な형용사
曖昧な	あいまいな	애매하다, 모호하다	な형용사
曖昧模糊	あいまいもこ	애매모호, 불분명하고 흐릿한 상태	표현
更に	さらに	더욱, 한층 더	副詞
更迭	こうてつ	경질	명사
更迭する	こうてつする	경질하다, 교체하다	동사
書道	しょどう	서예	명사
有効性	ゆうこうせい	유효성	명사
有名無実	ゆうめいむじつ	유명무실, 이름뿐이고 실질이 없음	표현
有害物質	ゆうがいぶっしつ	유해 물질	명사
服役する	ふくえきする	복역하다	동사
望ましい	のぞましい	바람직하다	형용사(い)
朝令暮改	ちょうれいぼかい	조령모개, 명령을 아침에 내렸다가 저녁에 바꿈	표현
未だに	いまだに	아직도, 여전히	부사
本性	ほんせい	본성	명사
本末転倒	ほんまつてんとう	본말전도, 중요한 것과 그렇지 않은 것이 뒤바뀜	표현
本来	ほんらい	본래	명사
本筋	ほんすじ	본론, 핵심 줄기	명사
本質	ほんしつ	본질	명사
本音	ほんね	본심, 속마음	명사
杓子定規	しゃくしじょうぎ	규칙이나 원칙에 지나치게 얽매임, 융통성 없음	표현
杜撰	ずさん	엉성함, 부실함	形容動詞
束縛	そくばく	속박(자유를 빼앗음, 拘束의 유의어)	명사
条約	じょうやく	조약	명사
条項	じょうこう	조항	명사
東奔西走	とうほんせいそう	동분서주, 이리저리 바삐 뛰어다님	표현
板につく	いたにつく	익숙해지다, 자리가 잡히다	표현
板挟み	いたばさみ	진퇴양난	명사
枠組み	わくぐみ	틀, 프레임워크	명사
枯渇	こかつ	고갈	명사
柔腰	やわごし	유연한 자세, 유연한 대응	名詞
柔軟な	じゅうなん	유연하다	な형용사
柔軟性	じゅうなんせい	유연성	명사
査定	さてい	사정(평가·심사)	명사
査読	さどく	동료 심사(peer review)	명사
株価	かぶか	주가	명사
核心	かくしん	핵심	명사
根に持つ	ねにもつ	마음속에 담아두다, 원한을 품다	표현
根を上げる	ねをあげる	포기하다, 항복하다, 지쳐서 손을 들다	표현
根付く	ねづく	뿌리내리다, 정착하다	동사
根幹	こんかん	근간	명사
根拠	こんきょ	근거	명사
根気強い	こんきづよい	끈기 있다, 참을성이 강하다	い형용사
根深い	ねぶかい	뿌리 깊다, 근본이 깊다	い형용사
格付け	かくづけ	등급 매기기, 격부여	명사
格別な	かくべつ	각별하다, 특별하다	な형용사
格差	かくさ	격차	명사
案ずるより産むが易し	あんずるよりうむがやすし	걱정하는 것보다 해보는 게 낫다	표현
棄却	ききゃく	기각(법원이 청구를 물리침)	명사
棄権	きけん	기권	명사
棚からぼた餅	たなからぼたもち	뜻밖의 행운	표현
棚から牡丹餅	たなからぼたもち	뜻밖의 횡재(동의어 표현)	표현
棚に上げる	たなにあげる	자신의 결점을 무시하다, 문제를 방치하다	표현
森林破壊	しんりんはかい	산림 파괴	명사
森羅万象	しんらばんしょう	삼라만상, 우주의 온갖 사물과 현상	표현
植民地	しょくみんち	식민지	명사
検収	けんしゅう	검수(납품 검사·인수)	명사
検疫	けんえき	검역	명사
検証	けんしょう	검증	명사
検証する	けんしょうする	검증하다	동사
業	ごう	업(카르마)	명사
極めて	きわめて	극히, 매우	부사
極致	きょくち	극치	명사
概して	がいして	대체로, 전반적으로	부사
概念	がいねん	개념	명사
概括	がいかつ	개괄	명사
概括する	がいかつする	개괄하다, 총괄하다	동사
概略	がいりゃく	개략	명사
概要	がいよう	개요	명사
概観	がいかん	개관	명사
構築する	こうちくする	구축하다	동사
様変わり	さまがわり	양상이 바뀜	명사
様変わりする	さまがわりする	모습이 크게 바뀌다, 면모를 일신하다	동사
様式	ようしき	양식, 형식	명사
様相	ようそう	양상	명사
標本	ひょうほん	표본	명사
標準する	ひょうじゅんする	표준화하다	동사
標高	ひょうこう	표고, 해발고도	명사
模索	もさく	모색	명사
模索する	もさくする	모색하다, 방법을 찾다	동사
権威	けんい	권위	명사
権益	けんえき	권익	명사
権限	けんげん	권한	명사
横暴な	おうぼう	횡포스럽다, 포악하다	な형용사
横柄	おうへい	거만함, 건방짐	명사
横柄な	おうへい	거만하다, 건방지다	な형용사
横領する	おうりょうする	횡령하다	동사
機微	きび	기미, 미묘함	명사
機運	きうん	기운, 분위기	명사
欠乏	けつぼう	결핍	명사
欠損	けっそん	결손(부족분, 손실)	명사
欠点	けってん	결점	명사
欠陥	けっかん	결함	명사
次元	じげん	차원	명사
欲望	よくぼう	욕망	명사
欺く	あざむく	속이다, 기만하다	동사
欺瞞的な	ぎまんてきな	기만적이다, 속임수적이다	な형용사
歌舞伎	かぶき	가부키	명사
歓喜	かんき	환희, 기쁨	명사
正当性	せいとうせい	정당성	명사
正念場	しょうねんば	고비, 결정적 순간	명사
正規雇用	せいきこよう	정규 고용	명사
武家	ぶけ	무가, 무사 가문	명사
歪み	ゆがみ	왜곡, 뒤틀림	명사
歪む	ゆがむ	뒤틀리다, 왜곡되다	동사
歪める	ゆがめる	왜곡하다, 비틀다	동사
歪曲	わいきょく	왜곡(わいきょく, 특수독음 주의)	명사
歪曲する	わいきょくする	왜곡하다	동사
歯が立たない	はがたたない	상대가 되지 않다, 손도 쓸 수 없다	표현
歯止め	はどめ	제동, 제어, 억제책	복합어
歳入	さいにゅう	세입(국가 수입)	명사
歳出	さいしゅつ	세출(국가 지출, 歳入의 대응어)	명사
歴史観	れきしかん	역사관	명사
殊勝	しゅしょう	기특함, 갸륵함	형용사(な)
殊更	ことさら	일부러, 특히 강조하여	부사
残業	ざんぎょう	잔업, 야근	명사
残量	ざんりょう	잔량	명사
段取り	だんどり	절차, 준비	명사
母集団	ぼしゅうだん	모집단	명사
比重	ひじゅう	비중	명사
毛細血管	もうさいけっかん	모세혈관	명사
民主	みんしゅ	민주	명사
民主主義	みんしゅしゅぎ	민주주의	명사
民俗	みんぞく	민속	명사
民族	みんぞく	민족	명사
気がかり	きがかり	걱정, 마음에 걸림	な형용사
気が利く	きがきく	재치 있다, 눈치가 빠르다, 세심하다	표현
気が向く	きがむく	마음이 내키다, 하고 싶어지다	표현
気が引ける	きがひける	꺼려지다, 마음이 켕기다	표현
気が散る	きがちる	마음이 산만해지다, 집중이 흐트러지다	표현
気が短い	きがみじかい	성급하다, 참을성이 없다	표현
気が置けない	きがおけない	마음을 놓을 수 있다, 격의 없이 편한	표현
気が長い	きがながい	느긋하다, 참을성이 있다	표현
気さく	きさく	소탈하다, 털털하다	な형용사
気に障る	きにさわる	기분을 상하게 하다, 거슬리다	표현
気まぐれ	きまぐれ	변덕스러움, 변덕	な형용사
気まずい	きまずい	어색하다, 서먹서먹하다	い형용사
気を揉む	きをもむ	애를 태우다, 안절부절못하다	표현
気を遣う	きをつかう	신경을 쓰다, 배려하다	표현
気兼ね	きがね	꺼림, 남을 의식함	명사
気兼ねする	きがねする	신경 쓰다, 눈치 보다	동사
気品	きひん	기품	명사
気後れする	きおくれする	기가 죽다, 위축되다	동사
気忙しい	きぜわしい	분주하다, 안절부절못하다	い형용사
気怠い	けだるい	나른하다, 노곤하다	い형용사
気恥ずかしい	きはずかしい	부끄럽다, 멋쩍다	い형용사
気概	きがい	기개, 패기	명사
気流	きりゅう	기류	명사
気疲れ	きづかれ	정신적 피로, 신경 쓰다 지침	명사
気質	きしつ	기질, 성질	명사
気遣い	きづかい	배려, 마음 씀	명사
気重い	きおもい	마음이 무겁다, 부담스럽다	い형용사
気骨	きこつ	기개	명사
水に流す	みずにながす	없던 일로 하다, 과거를 묻어버리다	표현
水を向ける	みずをむける	상대가 말하도록 유도하다, 말을 꺼내도록 유인하다	표현
水を差す	みずをさす	찬물을 끼얹다, 방해하다	표현
水を得た魚	みずをえたさかな	물을 만난 물고기, 제 분야에서 활기를 찾다	표현
水深	すいしん	수심	명사
水準	すいじゅん	수준	명사
永遠	えいえん	영원	명사
求職	きゅうしょく	구직	명사
汗をかく	あせをかく	땀을 흘리다, 수고하다	표현
汚染	おせん	오염	명사
汚職	おしょく	부정부패, 직권 남용	명사
汚職する	おしょくする	직권을 남용하다, 부패하다	동사
汲み取る	くみとる	(뜻을) 헤아리다, 파악하다	동사
決裁	けっさい	결재(상급자 승인)	명사
決裂	けつれつ	결렬	명사
決議	けつぎ	결의	명사
沈み込む	しずみこむ	깊이 가라앉다, 침잠하다	동사
沈着	ちんちゃく	침착	명사
沈降	ちんこう	침강	명사
没交渉	もっこうしょう	교섭이 없음, 무관계	명사
没収する	ぼっしゅうする	몰수하다	동사
河童の川流れ	かっぱのかわながれ	수달도 물에 빠진다, 아무리 능숙해도 실수한다	표현
油を売る	あぶらをうる	빈둥거리다, 일을 게을리 하다	표현
治安	ちあん	치안	명사
治療	ちりょう	치료	명사
沽券	こけん	체면, 위신	명사
沿革	えんかく	연혁	명사
法則	ほうそく	법칙	명사
波に乗る	なみにのる	파도를 타다, 좋은 흐름을 타다	표현
波乱万丈	はらんばんじょう	파란만장, 변화가 심하고 굴곡이 많음	표현
波及する	はきゅうする	파급하다, 영향이 미치다	동사
波紋	はもん	파문	명사
泣き面に蜂	なきつらにはち	설상가상, 울고 있는 얼굴에 벌이 쏨	표현
注釈	ちゅうしゃく	주석	명사
洞察	どうさつ	통찰	명사
洞察する	どうさつする	통찰하다, 깊이 꿰뚫어 보다	동사
洞察力	どうさつりょく	통찰력	명사
津波	つなみ	쓰나미	명사
洪水	こうずい	홍수	명사
派生する	はせいする	파생하다	동사
派遣	はけん	파견	명사
派遣労働	はけんろうどう	파견 노동	명사
流れ込む	ながれこむ	흘러들어오다, 유입되다	동사
流布する	るふする	유포하다, 널리 퍼지다	동사
浄化	じょうか	정화	명사
浅はか	あさはか	생각이 얕음, 경솔함	형용사(な)
浅ましい	あさましい	비열하다, 한심하다	형용사(い)
浮かび上がる	うかびあがる	떠오르다, 부각되다	동사
海洋汚染	かいようおせん	해양 오염	명사
海流	かいりゅう	해류	명사
浸透する	しんとうする	침투하다, 스며들다	동사
浸食する	しんしょくする	침식하다	동사
消化器	しょうかき	소화기(기관)	명사
消極的な	しょうきょくてきな	소극적이다, 수동적이다	な형용사
消滅する	しょうめつする	소멸하다	동사
涵養	かんよう	함양	명사
淘汰	とうた	도태	명사
深まる	ふかまる	깊어지다, 심화되다 (자동사)	동사
深める	ふかめる	깊게 하다, 심화하다 (타동사)	동사
深謀遠慮	しんぼうえんりょ	심모원려, 깊은 계략과 먼 미래를 내다보는 사려	표현
清々しい	すがすがしい	청량하다, 상쾌하고 맑다	い형용사
清廉	せいれん	청렴	형용동사
清算	せいさん	청산(채무 정리 또는 거래 마무리)	명사
清算する	せいさんする	청산하다	동사
減資する	げんしする	감자하다, 자본을 줄이다	동사
渡る世間に鬼はない	わたるせけんにおにはない	세상에 나쁜 사람만 있는 것은 아니다, 의외로 친절한 사람이 많다	표현
渦中	かちゅう	와중	명사
渦巻く	うずまく	소용돌이치다, 소용돌이처럼 돌다	동사
温厚篤実	おんこうとくじつ	온후독실, 온화하고 성실하며 두터움	표현
温存	おんぞん	온존, 그대로 보존함	명사
温故知新	おんこちしん	온고지신, 옛것을 익혀 새것을 앎	표현
温暖化	おんだんか	온난화	명사
測定値	そくていち	측정값	명사
湧き上がる	わきあがる	솟아오르다, 용솟음치다	동사
湧き出る	わきでる	솟아나오다, 용출하다	동사
満場一致	まんじょういっち	만장일치	표현
滞りない	とどこおりない	순조롭다, 차질 없다	い형용사
滞る	とどこおる	정체되다, 지체되다	동사
溢れ出る	あふれでる	넘쳐나오다, 흘러넘치다	동사
溶かす	とかす	녹이다 (타동사)	동사
溶ける	とける	녹다 (자동사)	동사
溶岩	ようがん	용암	명사
滅びる	ほろびる	멸망하다	동사
滑らかな	なめらか	매끄럽다, 유창하다	な형용사
