滑稽	こっけい	우스꽝스럽다, 익살스럽다	な형용사
滔々	とうとう	거침없이, 도도히	부사・형용동사
滔々と	とうとうと	도도하게, 거침없이 (말·물결)	부사
滲み出る	にじみでる	스며 나오다, 배어나오다	동사
滲み込む	にじみこむ	스며들다, 배어들다	동사
滲む	にじむ	번지다, 배다	동사
漂う	ただよう	떠돌다, 감돌다	동사
漏洩	ろうえい	누설, 유출	명사
演出	えんしゅつ	연출	명사
演出する	えんしゅつする	연출하다	동사
演奏する	えんそうする	연주하다	동사
演技する	えんぎする	연기하다	동사
演算	えんざん	연산	명사
演繹	えんえき	연역	명사
演繹する	えんえきする	연역하다	동사
漕ぎ着ける	こぎつける	겨우 ~에 다다르다	동사
漲る	みなぎる	넘치다, 충만하다	동사
漸く	ようやく	겨우, 드디어	부사
漸進	ぜんしん	점진	명사
潔い	いさぎよい	깨끗하다, 결백하다	い형용사
潔癖な	けっぺき	결벽하다, 청렴하다	な형용사
潜む	ひそむ	숨다, 잠복하다	동사
潜在	せんざい	잠재	명사
潤う	うるおう	윤택해지다, 촉촉해지다	동사
潮流	ちょうりゅう	조류, 흐름	명사
潮目	しおめ	흐름의 전환점, 분기점	명사
澄ます	すます	맑게 하다; 딴청 피우다 (타동사)	동사
澄む	すむ	맑아지다, 맑게 개다 (자동사)	동사
澱む	よどむ	정체되다, 탁해지다	동사
激変する	げきへんする	격변하다, 급격히 변화하다	동사
濁す	にごす	흐리게 하다, 얼버무리다 (타동사)	동사
濁る	にごる	탁해지다, 흐려지다 (자동사)	동사
濃密	のうみつ	농밀, 짙고 빽빽함	な형용사
濃度	のうど	농도	명사
瀬戸際	せとぎわ	갈림길, 막판	명사
火に油を注ぐ	ひにあぶらをそそぐ	불에 기름을 붓다, 사태를 더 악화시키다	표현
火砕流	かさいりゅう	화쇄류	명사
火花を散らす	ひばなをちらす	불꽃을 튀기다, 치열하게 경쟁하다	표현
灯台下暗し	とうだいもとくらし	등대 밑이 어둡다, 가까운 것을 모른다	표현
炎上	えんじょう	온라인 논란, 비난 폭발	명사
為替	かわせ	환율, 외환	명사
焚き付ける	たきつける	부추기다, 선동하다	동사
無力感	むりょくかん	무력감	명사
無意識	むいしき	무의식	명사
無我夢中	むがむちゅう	무아지경, 자신을 잊고 한 가지에 몰두함	표현
無秩序な	むちつじょ	무질서하다	な형용사
無謀な	むぼう	무모하다	な형용사
焦り	あせり	조급함, 안달	명사
焦点	しょうてん	초점	명사
焦燥	しょうそう	초조, 안달	명사
焦燥する	しょうそうする	초조해하다, 안달하다	동사
煙たい	けむたい	거북하다, 어렵다, 연기가 자욱하다	い형용사
照らし合わせる	てらしあわせる	대조하다, 비교 검토하다	동사
煩う	わずらう	괴로워하다, 번민하다; 앓다	동사
煩わしい	わずらわしい	번거롭다, 귀찮다	い형용사
煩わせる	わずらわせる	번거롭게 하다, 폐를 끼치다	동사
煩悩	ぼんのう	번뇌	명사
煩悶する	はんもんする	번민하다, 괴로워하다	동사
煩雑な	はんざつな	번잡하다, 복잡하고 번거롭다	な형용사
煩雑化	はんざつか	번잡화	명사・する동사
蒸散	じょうさん	증산(식물의 수분 방출)	명사
蒸発	じょうはつ	증발	명사
熟慮する	じゅくりょする	숙려하다, 깊이 생각하다	동사
熟知	じゅくち	숙지	명사
熟考する	じゅっこうする	숙고하다, 충분히 생각하다	동사
熱伝導	ねつでんどう	열전도	명사
黙殺する	もくさつする	묵살하다, 무시하다	동사
黙認	もくにん	묵인	명사
黙認する	もくにんする	묵인하다	동사
片手間	かたてま	틈틈이, 부업으로	名詞
牙城	がじょう	아성	명사
物々しい	ものものしい	삼엄하다, 물샐 틈 없다, 위용 있다	い형용사
物寂しい	ものさびしい	왠지 쓸쓸하다, 고적하다	い형용사
物悲しい	ものがなしい	왠지 슬프다, 애수가 있다	い형용사
物腰	ものごし	태도, 몸가짐, 거동	명사
物語る	ものがたる	말해 주다, 보여 주다	동사
物議	ぶつぎ	물의	명사
特化する	とっかする	특화하다, 특정 분야에 집중하다	동사
特区	とっく	특구	명사
特性	とくせい	특성	명사
特殊	とくしゅ	특수	명사
特異な	とくい	특이하다	な형용사
特質	とくしつ	특질	명사
牽制する	けんせいする	견제하다	동사
牽引する	けんいんする	견인하다, 이끌다	동사
犯す	おかす	저지르다, 위반하다	동사
犯罪	はんざい	범죄	명사
狡猾	こうかつ	교활함	形容動詞
独善的な	どくぜんてき	독선적이다	な형용사
独立	どくりつ	독립	명사
独立する	どくりつする	독립하다	동사
独立独歩	どくりつどっぽ	독립독보, 남에게 의지하지 않고 스스로 나아감	표현
独裁	どくさい	독재	명사
狼狽	ろうばい	당황, 허둥댐	명사
狼狽する	ろうばいする	낭패하다, 당황하다	동사
猛々しい	たけだけしい	사납다, 기세가 대단하다	い형용사
猛烈な	もうれつ	맹렬하다	な형용사
猫の手も借りたい	ねこのてもかりたい	고양이 손이라도 빌리고 싶다, 몹시 바쁘다	표현
猶予	ゆうよ	유예(기한을 미룸)	명사
猿も木から落ちる	さるもきからおちる	원숭이도 나무에서 떨어진다, 아무리 능숙한 사람도 실수한다	표현
玄人好み	くろうとごのみ	전문가 취향	명사・형용동사
率先的な	そっせんてきな	솔선하는, 앞장서는	な형용사
率直な	そっちょく	솔직하다, 직접적이다	な형용사
率直に	そっちょくに	솔직하게, 직접적으로	부사
玉石混交	ぎょくせきこんこう	옥석혼교, 좋은 것과 나쁜 것이 뒤섞임	표현
現代	げんだい	현대	명사
理念	りねん	이념, 신념	명사
理性的な	りせいてき	이성적이다	な형용사
理解	りかい	이해	명사
理論	りろん	이론	명사
瑕疵	かし	하자	명사
瓢箪から駒	ひょうたんからこま	박에서 말이 나오다, 뜻밖에 실현되다	표현
瓦解	がかい	와해, 붕괴	名詞
甘受	かんじゅ	감수	명사・する동사
甚だしい	はなはだしい	심하다, 지나치다	い형용사
生々しい	なまなましい	생생하다, 생동감이 있다	い형용사
生い茂る	おいしげる	무성하게 자라다, 무성히 우거지다	동사
生まれ変わる	うまれかわる	다시 태어나다, 환생하다	동사
生態系	せいたいけい	생태계	명사
生温い	なまぬるい	미지근하다, 어설프다	い형용사
生物多様性	せいぶつたようせい	생물 다양성	명사
用意周到	よういしゅうとう	용의주도, 빈틈없이 준비가 철저함	표현
由々しい	ゆゆしい	심상치 않다, 우려스럽다	형용사(い)
由来	ゆらい	유래	명사
甲斐	かい	보람, 효과	명사
申し入れる	もうしいれる	제의하다, 신청하다	동사
申し出	もうしで	신청, 제의, 자진하여 말함	복합어
申し出る	もうしでる	신청하다, 자진해서 말하다	동사
申し分ない	もうしぶんない	나무랄 데 없다	형용사(い)
申し合わせ	もうしあわせ	협의, 합의, 내규	복합어
申し立てる	もうしたてる	신청하다, 주장하다	동사
申弁	しんべん	신변(자신의 행위를 해명, 弁明의 유의어)	명사
申立	もうしたて	신청, 신고(법률)	명사
申請	しんせい	신청	명사
画一	かくいつ	획일, 규격화	名詞
画策する	かくさくする	획책하다, 꾀하다	동사
界隈	かいわい	일대, 부근	명사
畏敬する	いけいする	외경하다, 경외하다	동사
留保	りゅうほ	유보(보류, 조건부 동의)	명사
異口同音	いくどうおん	이구동성, 여러 사람이 같은 말을 함	표현
異説	いせつ	이설, 이견	명사
異議	いぎ	이의	명사
疎い	うとい	어둡다(사정에), 소홀하다, 낯설다	い형용사
疎か	おろそか	소홀함, 등한히 함	形容動詞
疎ましい	うとましい	밉살스럽다, 싫다	い형용사
疎む	うとむ	멀리하다, 소원히 여기다	動詞
疎外	そがい	소외	명사
疎遠	そえん	소원함	명사
疚しい	やましい	마음에 걸리다, 떳떳하지 않다	い형용사
病原体	びょうげんたい	병원체	명사
病巣	びょうそう	병소, 병변 부위	명사
症状	しょうじょう	증상	명사
痕跡	こんせき	흔적	명사
痙攣	けいれん	경련	명사
痛ましい	いたましい	가슴 아프다, 처참하다	い형용사
痛感する	つうかんする	통감하다, 절실히 느끼다	동사
発効	はっこう	발효(조약·법률이 효력 발생)	명사
発注	はっちゅう	발주	명사
登用する	とうようする	등용하다, 발탁하다	동사
白血球	はっけっきゅう	백혈구	명사
百聞不如一見	ひゃくぶんはいっけんにしかず	백문불여일견, 백 번 듣는 것이 한 번 보는 것만 못함	표현
的を射た	まとをいた	핵심을 찌르는, 적절한	な형용사
的を射る	まとをいる	핵심을 찌르다, 정확히 맞히다	표현
的確な	てきかく	정확하다, 적확하다	な형용사
皮肉な	ひにく	비꼬는, 아이러니한	な형용사
監修する	かんしゅうする	감수하다, 감독 수정하다	동사
監督	かんとく	감독(유의어: 管理·統括)	명사
監督する	かんとくする	감독하다	동사
監視	かんし	감시(監督의 유의어, 더 강한 주시)	명사
目から鱗が落ちる	めからうろこがおちる	눈에서 비늘이 떨어지다, 깨달음을 얻다	표현
目が回る	めがまわる	눈이 어지럽다, 매우 바쁘다	표현
目が肥える	めがこえる	안목이 높다, 보는 눈이 있다	표현
目まぐるしい	めまぐるしい	눈이 돌 정도로 바쁘다	い형용사
目をかける	めをかける	눈여겨보다, 특별히 아끼다	표현
目をつぶる	めをつぶる	눈을 감다, 모른 척하다, 눈감아 주다	표현
目を丸くする	めをまるくする	눈을 동그랗게 뜨다, 몹시 놀라다	표현
目を光らせる	めをひからせる	눈을 번뜩이다, 엄중히 감시하다	표현
目を見張る	めをみはる	눈을 크게 뜨다, 놀라서 경탄하다	표현
目処	めど	목표, 전망	명사
目覚ましい	めざましい	눈부시다, 놀랍다	い형용사
目論見	もくろみ	속셈, 계획	명사
目障り	めざわり	눈에 거슬림, 보기 거북함	な형용사
目鼻が立つ	めはながたつ	윤곽이 잡히다, 대강 방향이 정해지다	표현
盲点	もうてん	맹점	명사
盲点をつく	もうてんをつく	맹점을 찌르다, 허점을 공략하다	표현
直ちに	ただちに	즉시, 곧바로	부사
直感	ちょっかん	직감	명사
直感する	ちょっかんする	직감하다	동사
直観	ちょっかん	직관	명사
直観する	ちょっかんする	직관하다, 직관으로 파악하다	동사
相互	そうご	상호	명사
相次いで	あいついで	잇따라, 연이어	부사
相殺	そうさい	상쇄(서로 지워 없앰, 특수독음)	명사
相殺する	そうさいする	상쇄하다	동사
相違	そうい	상위, 차이	명사
相関	そうかん	상관	명사
省みる	かえりみる	뒤돌아보다, 반성하다	동사
省察する	せいさつする	성찰하다, 자기를 깊이 반성하다	동사
省庁	しょうちょう	(일본의) 성청, 부처	명사
眉をひそめる	まゆをひそめる	눈살을 찌푸리다, 불쾌감을 드러내다	표현
眉唾	まゆつば	속임수, 의심스러운 것	표현
看取る	みとる	알아채다, 읽어내다	동사
看過	かんか	간과	명사
看過する	かんかする	간과하다, 묵인하다	동사
真価	しんか	진가	명사
真偽	しんぎ	진위	명사
真剣な	しんけん	진지하다, 진심이다	な형용사
真摯	しんし	진지함, 진지함	형용동사
真摯な	しんし	진지하다, 성실하다	な형용사
真相	しんそう	진상	명사
真骨頂	しんこっちょう	진면목	명사
真髄	しんずい	진수	명사
眼中	がんちゅう	안중	명사
着服する	ちゃくふくする	착복하다, 횡령하다	동사
督促	とくそく	독촉	명사
瞬時	しゅんじ	순시, 순간	명사
瞳孔	どうこう	동공	명사
矛盾	むじゅん	모순	명사
矜持	きょうじ	긍지, 자존심	명사
矢先	やさき	하려던 참, 막 ~하려는 순간	名詞
矢面	やおもて	정면, 화살받이	명사
矢面に立つ	やおもてにたつ	화살받이에 서다, 비판의 최전선에 서다	표현
知らぬが仏	しらぬがほとけ	모르는 게 약, 모르면 괴롭지 않다	표현
知見	ちけん	지견, 지식과 견해	명사
知覚	ちかく	지각	명사
知覚する	ちかくする	지각하다, 감각으로 알아차리다	동사
短所	たんしょ	단점	명사
矮小な	わいしょうな	왜소하다, 소규모의	な형용사
矮小化する	わいしょうかする	왜소화하다, 축소하다	동사
石の上にも三年	いしのうえにもさんねん	석 위에도 삼 년, 인내하면 결실을 맺는다	표현
石橋を叩いて渡る	いしばしをたたいてわたる	돌다리도 두드려 보고 건너다, 매우 신중하게 행동하다	표현
砂漠化	さばくか	사막화	명사
研鑽	けんさん	연찬, 깊이 연구함	명사
破綻	はたん	파탄	명사
碩学	せきがく	석학	명사
確保する	かくほする	확보하다	동사
確執	かくしつ	알력, 불화	명사
確立する	かくりつする	확립하다	동사
礎	いしずえ	초석, 주춧돌	명사
示唆	しさ	시사	명사
示唆する	しさする	시사하다, 암시하다	동사
礼節	れいせつ	예절	명사
社会保障	しゃかいほしょう	사회 보장	명사
社説	しゃせつ	사설	명사
祈祷	きとう	기도, 기원	명사
神社	じんじゃ	신사(신을 모시는 곳)	명사
神経	しんけい	신경	명사
神道	しんとう	신도(일본 전통 종교)	명사
祭典	さいてん	제전, 축제	명사
祭祀	さいし	제사, 제례	명사
視座	しざ	시좌, 시각의 기반	명사
視神経	ししんけい	시신경	명사
視聴率	しちょうりつ	시청률	명사
視覚	しかく	시각(감각)	명사
禍を転じて福となす	わざわいをてんじてふくとなす	화를 바꾸어 복으로 만들다, 전화위복	표현
秀でる	ひいでる	뛰어나다, 탁월하다	동사
秘める	ひめる	숨기다, 간직하다	동사
秘匿する	ひとくする	비밀로 하다, 은닉하다	동사
称える	たたえる	칭송하다, 기리다	동사
称する	しょうする	칭하다, 자칭하다	동사
移住	いじゅう	이주	명사
移植する	いしょくする	이식하다, 옮겨 심다	동사
移民	いみん	이민	명사
移行	いこう	이행, 마이그레이션	명사
移行する	いこうする	이행하다, 이전하다	동사
移転する	いてんする	이전하다, 옮기다	동사
稀	まれ	드물다, 희귀하다	な형용사
稀有	けう	희유, 매우 드묾	な형용사
稀有な	けうな	드물다, 희귀하다	な형용사
税収	ぜいしゅう	세수	명사
稚拙	ちせつ	치졸함, 유치함	形容動詞
稚拙な	ちせつな	치졸하다, 유치하고 서투르다	な형용사
稟議	りんぎ	품의(결재 올림, 특수독음)	명사
積極的な	せっきょくてきな	적극적이다, 능동적이다	な형용사
究明	きゅうめい	구명(원인 등을 규명)	명사
究明する	きゅうめいする	구명하다, 규명하다	동사
空々しい	そらぞらしい	시치미 떼는, 뻔뻔하다, 딴청 부리다	い형용사
空き家	あきや	빈집	명사
